id,ranking,club name,country,league,stadium,formation_preference,playing_style,market_budget,salary_budget,transfer_history,avg_transfer_fee_paid,avg_contract_length,verified_status,recruitment_priority,scouting_focus,profile_rating,sponsorship_deals,social_media_links
C-28,2112,Al Fallah Atbara FC,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-1-3-2',Defensive Solidarity,1549388000.0,619755200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_161"", ""fee"": 113434.79, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_97"", ""fee"": 1941413.69, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_406"", ""fee"": 4933314.31, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_177"", ""fee"": 599513.28, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_797"", ""fee"": 1247082.26, ""type"": ""In""}], ""total_spend"": 3257820.12, ""total_income"": 3679681.39}",862692.1348929171,4 years,False,Proven professionals,African talents,6.71,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Audi"", ""value"": ""170301 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_9008"", ""twitter"": ""twitter.com/club_5622"", ""instagram"": ""instagram.com/club_7308""}"
C-29,1920,Al Hilal Kadougli,Sudan,Sudan Premier League,Al Merreikh Stadium,'3-4-3',Wing Play,848146000.0,339258400.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_50"", ""fee"": 3528849.43, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_256"", ""fee"": 1891496.0, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_912"", ""fee"": 4801679.15, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_630"", ""fee"": 1488257.13, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_799"", ""fee"": 1517332.76, ""type"": ""Out""}], ""total_spend"": 1272155.8, ""total_income"": 7342615.83}",618004.705482066,2 years,False,Young prospects,African talents,8.58,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""TotalEnergies"", ""value"": ""356608 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_5232"", ""twitter"": ""twitter.com/club_9030"", ""instagram"": ""instagram.com/club_7149""}"
C-30,272,Al Hilal Omdurman,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-4-1-1',Tiki-Taka Adaptation,1184072000.0,473628800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_31"", ""fee"": 308826.58, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_253"", ""fee"": 4421282.84, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_824"", ""fee"": 2959601.3, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_85"", ""fee"": 3201588.27, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_948"", ""fee"": 150991.97, ""type"": ""Out""}], ""total_spend"": 3222194.5, ""total_income"": 2344451.31}",500698.2582542189,2 years,True,International players,Young talents,8.91,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Adidas"", ""value"": ""568746 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_8528"", ""twitter"": ""twitter.com/club_9507"", ""instagram"": ""instagram.com/club_6448""}"
C-31,2344,Al Hilal Port Sudan,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-1-3-2',Total Football,1853169000.0,741267600.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_918"", ""fee"": 3694197.23, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_52"", ""fee"": 510702.0, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_282"", ""fee"": 518335.96, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_488"", ""fee"": 155631.02, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_837"", ""fee"": 581969.2, ""type"": ""In""}], ""total_spend"": 9451910.35, ""total_income"": 3306294.27}",547920.4773736906,3 years,True,Academy graduates,Asian market,8.32,"{""kit_sponsor"": ""Joma"", ""main_sponsor"": ""STB Bank"", ""value"": ""421889 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_9771"", ""twitter"": ""twitter.com/club_3784"", ""instagram"": ""instagram.com/club_2622""}"
C-32,2555,Al Ittihad,Sudan,Sudan Premier League,Al Merreikh Stadium,'3-5-2',Tiki-Taka Adaptation,2900698000.0,1160279200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_579"", ""fee"": 2896875.83, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_21"", ""fee"": 2066181.83, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_133"", ""fee"": 4683852.86, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_881"", ""fee"": 835284.04, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_845"", ""fee"": 3516913.59, ""type"": ""In""}], ""total_spend"": 6824694.06, ""total_income"": 2908089.63}",696913.5776472595,4 years,False,Local talent,Established professionals,6.46,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""D\u00e9lice"", ""value"": ""902636 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_3565"", ""twitter"": ""twitter.com/club_2230"", ""instagram"": ""instagram.com/club_9919""}"
C-33,835,Al Khartoum SC,Sudan,Sudan Premier League,Al Merreikh Stadium,'3-4-3',Defensive Structure,995591000.0,398236400.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_898"", ""fee"": 3479527.71, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_178"", ""fee"": 4671743.21, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_850"", ""fee"": 4383536.07, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_662"", ""fee"": 355513.23, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_246"", ""fee"": 3818878.19, ""type"": ""In""}], ""total_spend"": 4507100.6, ""total_income"": 1019201.97}",980015.9790684968,3 years,True,Experienced players,Young talents,3.95,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Pepsi"", ""value"": ""308416 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_3101"", ""twitter"": ""twitter.com/club_2762"", ""instagram"": ""instagram.com/club_6937""}"
C-34,762,Al Masry,Egypt,Egyptian Second Division,Cairo International Stadium,'5-4-1',Attacking Overload,28508000.0,11403200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_883"", ""fee"": 4651467.8, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_564"", ""fee"": 207521.2, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_329"", ""fee"": 3102481.88, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_325"", ""fee"": 600890.22, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_478"", ""fee"": 3346260.05, ""type"": ""Out""}], ""total_spend"": 9855816.81, ""total_income"": 6453524.51}",392771.1327190731,2 years,False,International players,Established professionals,8.11,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Qatar Airways"", ""value"": ""142697 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_3620"", ""twitter"": ""twitter.com/club_1797"", ""instagram"": ""instagram.com/club_4772""}"
C-35,1033,Al Mokawloon Al Arab,Egypt,Egyptian Second Division,Cairo International Stadium,'5-2-3',Wing Play,95905000.0,38362000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_47"", ""fee"": 2665088.78, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_558"", ""fee"": 479812.99, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_137"", ""fee"": 2386884.72, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_50"", ""fee"": 296746.12, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_81"", ""fee"": 962680.38, ""type"": ""In""}], ""total_spend"": 1481728.47, ""total_income"": 7216351.64}",123919.23943440412,2 years,True,Young prospects,Local academy,1.88,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Al Baraka Bank"", ""value"": ""783016 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_5637"", ""twitter"": ""twitter.com/club_4262"", ""instagram"": ""instagram.com/club_8666""}"
C-36,2472,Al Mourada,Sudan,Sudan Premier League,Al Merreikh Stadium,'3-4-2-1',Attacking Overload,434005000.0,173602000.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_961"", ""fee"": 2151154.07, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_990"", ""fee"": 594071.4, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_276"", ""fee"": 4548387.11, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_542"", ""fee"": 1908614.43, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_968"", ""fee"": 703221.43, ""type"": ""In""}], ""total_spend"": 4989073.89, ""total_income"": 1547825.66}",442128.948287338,4 years,True,Proven professionals,Asian market,6.35,"{""kit_sponsor"": ""Hummel"", ""main_sponsor"": ""BIAT Bank"", ""value"": ""772389 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_5534"", ""twitter"": ""twitter.com/club_9925"", ""instagram"": ""instagram.com/club_9055""}"
C-37,2419,Al Nasr FC,Egypt,Egyptian Second Division,Cairo International Stadium,'4-1-4-1',Possession Control,67462000.0,26984800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_928"", ""fee"": 1556244.06, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_163"", ""fee"": 1220554.93, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_783"", ""fee"": 3889659.46, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_713"", ""fee"": 3290459.74, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_791"", ""fee"": 2532209.12, ""type"": ""Out""}], ""total_spend"": 9723212.18, ""total_income"": 6259561.02}",111012.62028222956,3 years,False,Local talent,European market,0.85,"{""kit_sponsor"": ""Hummel"", ""main_sponsor"": ""STB Bank"", ""value"": ""971073 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_3700"", ""twitter"": ""twitter.com/club_9859"", ""instagram"": ""instagram.com/club_5882""}"
C-38,2579,Al Rabta Kosti,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-3-1-2',Quick Counter-attacks,974950000.0,389980000.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_47"", ""fee"": 4486186.16, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_82"", ""fee"": 2344894.3, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_815"", ""fee"": 2274852.08, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_317"", ""fee"": 4164655.35, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_404"", ""fee"": 4243422.62, ""type"": ""Out""}], ""total_spend"": 7539741.72, ""total_income"": 3402101.94}",539790.033471699,4 years,True,Proven professionals,Under-23 talents,0.43,"{""kit_sponsor"": ""Le Coq Sportif"", ""main_sponsor"": ""Carrefour"", ""value"": ""218992 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_9259"", ""twitter"": ""twitter.com/club_7489"", ""instagram"": ""instagram.com/club_1354""}"
C-39,1991,Al Sharkeyah,Egypt,Egyptian Second Division,Cairo International Stadium,'4-2-4',Technical Dribbling,66819000.0,26727600.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_562"", ""fee"": 1652005.12, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_103"", ""fee"": 3979189.1, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_913"", ""fee"": 3983616.89, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_528"", ""fee"": 4531707.54, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_48"", ""fee"": 1827833.74, ""type"": ""In""}], ""total_spend"": 1746803.92, ""total_income"": 7766599.26}",924576.3256242702,4 years,True,Young prospects,Local academy,9.79,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""BIAT Bank"", ""value"": ""987895 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_3543"", ""twitter"": ""twitter.com/club_3121"", ""instagram"": ""instagram.com/club_6143""}"
C-40,2611,Al Shimali,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-1-4-1',High-Energy Pressing,2651336000.0,1060534400.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_624"", ""fee"": 3589463.41, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_799"", ""fee"": 1989519.97, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_325"", ""fee"": 3448471.54, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_997"", ""fee"": 2201496.35, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_221"", ""fee"": 3198561.33, ""type"": ""In""}], ""total_spend"": 6449994.91, ""total_income"": 2808975.56}",145357.17066919594,4 years,False,Young prospects,Asian market,0.98,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""Samsung"", ""value"": ""435947 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_4529"", ""twitter"": ""twitter.com/club_8516"", ""instagram"": ""instagram.com/club_8579""}"
C-41,2449,Al Shorta Al Qadarif,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-2-4',East African Speed,1014910000.0,405964000.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_208"", ""fee"": 415030.53, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_700"", ""fee"": 4466714.6, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_446"", ""fee"": 4612432.45, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_827"", ""fee"": 4635326.18, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_611"", ""fee"": 1526322.18, ""type"": ""Out""}], ""total_spend"": 6402550.27, ""total_income"": 6410248.95}",891939.624170904,2 years,False,International players,Asian market,3.08,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""627398 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_7814"", ""twitter"": ""twitter.com/club_2028"", ""instagram"": ""instagram.com/club_6747""}"
C-42,2206,Al-Ahli Atbara,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-2-3-1',Direct Play,652530000.0,261012000.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_358"", ""fee"": 3326288.03, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_895"", ""fee"": 3166725.0, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_425"", ""fee"": 2710419.02, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_206"", ""fee"": 869016.62, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_974"", ""fee"": 3407901.49, ""type"": ""In""}], ""total_spend"": 7131662.81, ""total_income"": 5144389.75}",898341.3621545975,4 years,True,Academy graduates,European market,7.36,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Adidas"", ""value"": ""907045 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_3279"", ""twitter"": ""twitter.com/club_2751"", ""instagram"": ""instagram.com/club_5655""}"
C-43,848,Al-Ittihad,Libya,Libyan Premier League,11 June Stadium,'5-4-1',Technical Dribbling,6439000.0,2575600.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_11"", ""fee"": 3288922.14, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_612"", ""fee"": 175502.43, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_640"", ""fee"": 138110.82, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_972"", ""fee"": 4028801.78, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_395"", ""fee"": 2909642.42, ""type"": ""Out""}], ""total_spend"": 6646023.1, ""total_income"": 5704381.96}",728879.8141402969,2 years,True,Proven professionals,Asian market,0.97,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Huawei"", ""value"": ""117041 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_6981"", ""twitter"": ""twitter.com/club_8227"", ""instagram"": ""instagram.com/club_1163""}"
C-44,1058,Al-Ittihad Al-Sakandary,Egypt,Egyptian Premier League,Cairo International Stadium,'4-3-1-2',Total Football,68147000.0,27258800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_935"", ""fee"": 2336418.35, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_845"", ""fee"": 3583073.47, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_78"", ""fee"": 2051380.99, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_308"", ""fee"": 2942872.55, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_519"", ""fee"": 2101703.24, ""type"": ""In""}], ""total_spend"": 9890907.17, ""total_income"": 6077492.01}",548668.4265633211,3 years,False,International players,European market,7.58,"{""kit_sponsor"": ""New Balance"", ""main_sponsor"": ""Tunisie Telecom"", ""value"": ""385449 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_3765"", ""twitter"": ""twitter.com/club_9354"", ""instagram"": ""instagram.com/club_2929""}"
C-45,2598,Al-Mergheni,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-2-4',Direct Play,312749000.0,125099600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_990"", ""fee"": 4900586.03, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_719"", ""fee"": 2437431.41, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_211"", ""fee"": 1187081.59, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_373"", ""fee"": 4980019.14, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_295"", ""fee"": 4102678.19, ""type"": ""In""}], ""total_spend"": 8291329.95, ""total_income"": 7403932.31}",662428.0539447169,3 years,True,Young prospects,Under-23 talents,1.65,"{""kit_sponsor"": ""Le Coq Sportif"", ""main_sponsor"": ""Ooredoo"", ""value"": ""444707 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_8958"", ""twitter"": ""twitter.com/club_8912"", ""instagram"": ""instagram.com/club_9035""}"
C-46,329,Al-Merreikh,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-1-4-1',Southern African Mix,1743723000.0,697489200.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_608"", ""fee"": 2759296.96, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_685"", ""fee"": 909477.33, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_608"", ""fee"": 763720.51, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_827"", ""fee"": 729263.52, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_260"", ""fee"": 851633.48, ""type"": ""Out""}], ""total_spend"": 9937328.99, ""total_income"": 5963740.87}",652619.009913856,4 years,True,Experienced players,Local academy,4.84,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""BIAT Bank"", ""value"": ""166260 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_1581"", ""twitter"": ""twitter.com/club_8019"", ""instagram"": ""instagram.com/club_8087""}"
C-47,2616,Al-Nil,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-4-2',High-Energy Pressing,335185000.0,134074000.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_275"", ""fee"": 2270900.98, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_59"", ""fee"": 2823651.82, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_953"", ""fee"": 4156290.26, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_805"", ""fee"": 1413571.47, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_16"", ""fee"": 3740170.55, ""type"": ""Out""}], ""total_spend"": 5133676.14, ""total_income"": 5073101.49}",272396.9718628756,4 years,False,Experienced players,African talents,3.0,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""TotalEnergies"", ""value"": ""740259 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_2245"", ""twitter"": ""twitter.com/club_7381"", ""instagram"": ""instagram.com/club_9282""}"
